album,data,musica,letra,tokens,types,lemmas,ttr,ltor,ltyr
a sinfonia de tudo que há,2016-10-12T00:00:00.000000,hoje sou trovão (ft. caetano veloso),"tudo que eu perdi por medo de tentar eu já menti até o mundo acreditar mas eu jamais consegui a mim mesmo enganar é tudo demais em mim espaço não há é que eu já vi tanta gente se endividar devendo a vida a si mesmo pra nunca pagar mas o destino é juiz e ele vai te cobrar nada nesse mundo vai poder te salvar ah, quem dera eu pudesse um dia ah, suspenso no tempo e são hoje eu sou dragão uma ave no céu um pesadelo no chão eu já corri pra bem longe, até cansar mas não dá pra fugir do que vai te alcançar com as suas garras ferir, com fogo incinerar teu mais intenso sonho, não vai mais importar ah, eu vejo tanta harmonia no meio dessa confusão ah, na falta de poesia hoje eu sou trovão sou claridão no céu eu sou fogo no chão ah, se não fosse a teimosia de não concordar com o cão ah, eu não mais existiria eu sabia, eu sabia, eu sabia isso é revolução",178,105,98,58.98876404494382,55.0561797752809,93.33333333333333
a sinfonia de tudo que há,2016-10-12T00:00:00.000000,poeira estelar,"quando o fardo é pesado demais quando o amigo trai e você sente aos poucos a visão a enturvar e a esperança evanescer e você só queria uma chama pra queimar suas memórias só pra ver, testemunhar que nada nesse mundo há de apagar pois somos feitos de histórias se o mundo lá fora quer te apunhalar lembre que seu corpo é só poeira estelar tudo que importa é o agora e nada mais tudo que nós somos é apenas o que a gente faz quem é esse ser que pilota os cometas? por que é que desvia do nosso planeta? só pra ver, testemunhar o quanto a gente pode suportar nos ombros, o peso das memórias se o mundo lá fora quer te apunhalar lembre que seu corpo é só poeira estelar tudo que importa é o agora e nada mais tudo que nós somos é apenas o que a gente faz poeira estelar",155,76,69,49.03225806451613,44.516129032258064,90.78947368421053
a sinfonia de tudo que há,2016-10-12T00:00:00.000000,o ar,"ontem não consegui dormir sem ouvir a tua voz cansada você devia estar aqui pra ver aqui não para de chover desde que você voltou pra casa se o meu lar for onde houver tua respiração vou morar na tua voz ao menos até o final dessa canção no teu coração ah, será que você vai lembrar? onde é que você vai guardar o rascunho dessa história? ou vai fazer fogueira pra queimar e ver que não dá pra fechar a biblioteca da memória? você já me conheceu o bastante pra saber se eu sou ou não bom o bastante pra você quando acordar eu posso te ouvir e eu sinto como se nós não estivéssemos a sós você está aqui e eu sinto que eu posso estar em qualquer lugar eu sinto que eu sou o ar você já me conheceu o bastante pra saber se eu sou ou não bom o bastante pra você quando acordar quando a música acabar eu posso te ouvir e eu sinto como se nós não estivéssemos a sós você está aqui e eu sinto que eu posso estar em qualquer lugar eu sinto que eu sou o ar o ar",198,85,78,42.92929292929293,39.39393939393939,91.76470588235294
a sinfonia de tudo que há,2016-10-12T00:00:00.000000,abrace sua sombra,"sobrevoando os dias, eu nunca pouso à toa de tanto me importar, nem tem mais importância exerço diariamente a minha inconstância de tanto apanhar, eu já nem sinto dor palavras ferem mais que o soco do agressor quem traz pra dentro o que se encontra ao redor tende a ficar somente com o que há de pior e de olhos fechados, o que é que você vê? você é de verdade ou é só o que mandaram ser? levante os punhos se não quiser morrer depois da treva um novo dia há de nascer abrace a sua sombra abrace a sua sombra e traga ela pra vida às vezes no escuro se encontra a saída peguei minhas fraquezas, vesti de canção cada momento é um quadro dessa exposição eu canto pra tirar do peito esse nó que paralisa toda vez que eu fico só me tirem tudo, mas me deixem com voz enquanto houver um coração batendo em nós e de olhos fechados, o que é que você vê? você é de verdade ou é só o que mandaram ser? levante os punhos se não quiser morrer depois da treva um novo dia há de nascer e quando a luz se apagar abrace a sua sombra quando a saudade sair a gente se encontra não solta mais da minha mão abrace a sua sombra tente jamais me esquecer abrace a sua sombra abrace a sua sombra abrace a sua sombra abrace a sua sombra",244,121,111,49.59016393442623,45.49180327868852,91.73553719008265
a sinfonia de tudo que há,2016-10-12T00:00:00.000000,astenia,"afasta do teu peito o que não tem mais jeito que não vai acontecer mas exijo mais respeito vê só o que tens feito? entrando sem bater enquanto eu tentando imaginar fiquei com falta de ar eu quero sempre mais lençóis não troco há mais de um mês pois foi a última vez que você esteve aqui enquanto eu tentando recordar fiquei com falta de ar queria um pouco mais não quero paz problema bom, você vem cá me interromper vem logo infortunar enquanto eu buscando me curar fiquei com falta de ar queria um pouco mais pra nunca mais jamais me contentar com menos que você que falta que me faz",112,66,63,58.92857142857143,56.25,95.45454545454545
a sinfonia de tudo que há,2016-10-12T00:00:00.000000,a sinfonia de tudo que há,"acordei ouvindo o pôr do sol e cada nota guia um passo que eu dou no ar eu vivi tantos dias em desarmonia com a sinfonia de tudo que há a história não dirá, mas prevalecerá das verdades, a minha versão as vidas vêm e vão, e ecoam na constelação o acorde que faltava na canção tão longe de casa, um novo sol na mala as memórias de uma vida que não volta mais flutuo livremente com a força da mente pro encontro derradeiro com a paz a história não dirá, mas prevalecerá das verdades, a minha versão as vidas vêm e vão, e ecoam na constelação o acorde que faltava na canção - eu não posso ir - será o fim se você ficar aqui - mandem alguém no meu lugar - mas sem você um amanhã não haverá e o que fazer se a missão que o destino deu é bem maior que eu? eu sinto que não sou capaz mas já não posso mais olhar pra trás a salvação é uma canção a imensidão nas minhas mãos a salvação é uma canção a imensidão nas minhas mãos a salvação é uma canção a imensidão nas minhas mãos",196,100,87,51.02040816326531,44.38775510204081,87.0
a sinfonia de tudo que há,2016-10-12T00:00:00.000000,axis mundi,"com a alma em pedaços sem ter pra onde ir deixei o vento então me levar de volta pra casa inesgotável fonte de novos horizontes na imensidão me fiz canção me fiz presente em teu coração seriam meus versos em vão? mas se eu pudesse encontrar outra forma de amar que me fizesse esquecer do que me fez sofrer sem ter razão, eu te dei meu coração sem saber que eu precisava dele pra viver que mundo é esse, que é tão fugaz? palavras já não me servem mais confie em mim e me dê sua mão o amor é o tom da revolução finalmente livre pra pela última vez poder te dizer adeus olhando pros olhos teus não me deixa nunca mais não me deixa nunca mais eu vi o tempo parar por um instante nada vai ser como era antes de nós nós nunca estivemos a sós por um momento eu vivi a eternidade eu pude, enfim, saber a verdade de nós nós nunca estivemos a sós, não não",171,111,100,64.91228070175438,58.47953216374269,90.09009009009009
a sinfonia de tudo que há,2016-10-12T00:00:00.000000,a maldição,"peguei tudo que é meu e reduzi a pó mas veja só como eu sou incapaz de reinstaurar a paz que nasce com todos nós não, dessa vez eu não vou (não) gelo dentro de mim sei que um dia isso vai me matar não, quanto tempo esperei juntei forças pra enfrentar a guerra de mim mesmo, pra nunca ganhar é, a chamam de muitos nomes morrem mulheres e homens e os que vivem ao redor sem saber que só tem uma cura antídoto pra essa agrura deve-se ouvir a voz mas não, mais uma vez não vou eu quero seguir esse som já não sei pra onde vai me levar não, já não me importa mais meu destino tanto faz não há mais razão pra eu ficar e ao final seremos nada a nossa dor será apagada e ao final seremos nada a nossa dor será apagada e o sacrifício se faz valer se o meu ofício eu exercer transfigurado em canção pra acabar com a maldição",168,102,94,60.71428571428571,55.952380952380956,92.15686274509804
a sinfonia de tudo que há,2016-10-12T00:00:00.000000,canção desastrada,"tava faltando uma palavra passos que não dei, vidas que eu não vivi por medo de continuar termina meus versos, caminha meus passos me faz sentir, por mais breve que seja me tira de casa, me leva pro espaço pra bem longe daqui e se não chegar a ti essa canção desastrada sei que você vai me ouvir ecoando a madrugada termina meus versos, caminha meus passos me faz sentir, por mais breve que seja me tira de casa, me leva pro espaço me faz sentir, me faz sentir! não importa quanto tempo essa canção vai voar com o vento até você voltar não existe outra saída deixa eu entrar na sua vida pra ela não acabar deixa eu ficar deixa eu deixa eu ficar",125,68,66,54.400000000000006,52.800000000000004,97.05882352941177
eu sou a maré viva,2014-03-31T00:00:00.000000,à prova de balas,"você pode dizer que já ficou para trás pode até esquecer, dizer que não importa mais mas teu passado se lembra o teu passado não esquece e nesse inverno cruel vai puxar teus lençóis não se pode fugir do que faz parte de nós mas nossos olhos delatam quando se cala a voz andando no escuro por quem você vai gritar? em quem você vai pensar? eles não estão aqui pra nos proteger! o meu pensamento é à prova de balas é à prova de fogo e isso ninguém vai tirar de mim! sente o veneno que sai da tua televisão eles vão dar uma festa pra nossa extinção quem muito mostra, esconde e engana quem vê de longe e que na tua estrada, você possa entender que alguns nascem pra amar, e outros para vender no fundo eles têm medo de quem tem muito a dizer andando no escuro por quem você vai gritar? em quem você vai pensar? eles não estão aqui pra nos proteger! o meu pensamento é à prova de balas é à prova de fogo e isso ninguém vai tirar de mim! quantas armas poderão calar as almas dos que estão em guerra? quantos homens deve ter um exército pra nos tirar das trevas?",209,113,98,54.066985645933016,46.889952153110045,86.72566371681415
eu sou a maré viva,2014-03-31T00:00:00.000000,manifesto (ft. emicida & lenine),"a gente abre a ferida na pele de quem nos ama a gente vive na guerra, a gente luta por paz a gente pensa que sabe, mas nunca sabe o que faz a gente nega o que nunca teve forças pra dizer a gente mostra pro mundo o que se quer esconder a gente finge que vive até o dia de morrer e espera a hora da morte pra se arrepender de tudo e todas essas pessoas que passaram por mim alguns querendo dinheiro, outros querendo o meu fim os meus amores de infância e os inimigos mortais todas as micaretas, todos os funerais todos os ditadores e sub-celebridades farsantes reais encobertando verdades pra proteger um vazio, um castelo de papel sempre esquecendo que o mundo é só um ponto azul no céu quem é que vai ouvir a minha oração? e quantos vão morrer até o final dessa canção? e quem vai prosseguir com a minha procissão sem nunca desistir, nem sucumbir a toda essa pressão? no escuro, a sós com a minha voz por nós, quem? quem? quem? antes, durante e após, desatando os nós, hein? hein? hein? sente no corpo uma prisão, correntes, vendas na visão os caras não avisam, balas não alisam, minas e manos brisam e precisam de mais, mais visão, ter paz note que o holofote e o vício nele em si te desfaz menos é mais, e o que segue é a lombra onde se vacilar os verme leva até sua sombra cada qual com seu caos o inferno particular tempo, individual e o amor, impopular quem é que vai ouvir a minha oração? e quantos vão morrer até o final dessa canção? e quem vai prosseguir com a minha procissão sem nunca desistir, nem sucumbir a toda essa pressão? só existe uma maneira de se viver para sempre irmão que é compartilhando a sabedoria adquirida e exercitando a gratidão, sempre é o homem entender que ele é parte do todo é sobre isso que o manifesto fala nem ser menos e nem ser mais, ser parte da natureza, certo ao caminhar na contramão disso, a gente caminha pra nossa própria destruição",359,188,168,52.36768802228412,46.796657381615596,89.36170212765957
eu sou a maré viva,2014-03-31T00:00:00.000000,eu sou a maré viva,"escorre do meu rosto, um lamento arredio o veneno acabou, a festa esvaziou o tempo da inocência terminou os amigos que eu fiz, e quem jamais voltou ferida que eu abri, e a que jamais fechou para passar a luz, que vence a escuridão pra eu tentar aquecer o meu coração vão tentar derrubar, que é pra me ver crescer e às vezes me matar, que é pra eu renascer como uma supernova que atravessa o ar eu sou a maré viva… se entrar, vai se afogar eu grito pro universo, o meu nome e o seu e ele vai me escutar eu mandei um sinal rumo ao firmamento eu forneci a prova cabal desse meu desalento a sonda vai voar até não dar mais pra ver levando o que há de bom em mim levando pra você e os que não estão mais aqui todos os que se foram eles vão me encontrar em outra dimensão onde não existe dor não se declara guerra quando estamos em paz vão tentar derrubar, que é pra me ver crescer e às vezes me matar, que é pra eu renascer como uma supernova, que atravessa o ar eu sou a maré viva… se entrar, vai se afogar eu grito pro universo, o meu nome e o seu e ele vai me escutar e ele vai me escutar e ele vai me escutar",230,106,95,46.08695652173913,41.30434782608695,89.62264150943396
eu sou a maré viva,2014-03-31T00:00:00.000000,o único a perder,"você iria se perder nele a procurar por mim e eu respiro cada molécula do ar, eu sinto que vai acabar quando estiver longe demais, buscando um pouco mais de paz palavras não têm mais poder não lute contra você mesmo você vai ser o único a perder é o que se ganha por viver, quando se tenta ser feliz a tatuagem vai doer, mas vai cobrir a cicatriz... da minha alma e aqueles que pisam nos teus sonhos que aproveitem a sensação! o teu triunfo é momentâneo, mas o vazio na alma, não palavras não têm mais poder não lute contra você mesmo você vai ser o único a perder eu canto a guerra jamais declarada pois o meu sangue hoje ferve em minhas veias",126,77,69,61.111111111111114,54.761904761904766,89.6103896103896
eu sou a maré viva,2014-03-31T00:00:00.000000,icarus,foi que ele disse adeus pro chão e a terra nem sequer pensou em lhe retribuir munido de coragem e de asas em seus pés foi que ele disse adeus pro chão e a terra nem sequer pensou em lhe retribuir levou consigo um sonho nas mãos se existe prisão é pra você fugir eles nem vão perceber quando a gente sumir a sombra desse medo vai te destruir ainda temos muito pra viver todo dia as horas se recusam a passar se os olhos fecham pro agora e você diz não e se você quiser ver que não importa o lugar e que o que prende você é algo que você não pode enxergar está nas suas mãos se existe prisão é pra você fugir eles nem vão perceber quando a gente sumir a sombra desse medo vai te destruir e ninguém vive a vida por você,148,78,69,52.702702702702695,46.62162162162162,88.46153846153845
infinito,2012-07-17T00:00:00.000000,homem ao mar,está em todos os jornais: mais uma guerra começou! um lado finge pedir paz e o outro nunca escutou alinhem os porta aviões coloquem balas nos canhões então de longe eu pude ver em meio à tempestade lá estava você... homem ao mar! dizendo adeus quis um lugar que era só seu homem ao mar! sem salvação quis navegar na escuridão a imensidão de água negra cobriu de fora a fora o convés da embarcação jamais achei que ia ver no caminho distinto nossa salvação,85,70,64,82.35294117647058,75.29411764705883,91.42857142857143
infinito,2012-07-17T00:00:00.000000,infinito,"eu nunca fui de lembrar nem tenho quadros em casa pois são a fonte do problema a vida nem sempre é do jeito que eu esperava eu já nem sei se vale à pena mas se eu pintar um horizonte infinito e caminhar do jeito que eu acredito eu vou chegar em um lugar só meu lá pode ter um novo amor pra eu viver quem sabe uma nova dor pra eu sentir a droga certa pra fazer te esquecer vai apagar a tua marca de mim tudo pode estar lá quem dera poder partir sem tchau, sem mala, sem nada ver bem de longe o meu planeta (e perceber) que a gente é pequeno demais na imensidão das galáxias voltar a bordo de um cometa mas se eu pensar, que em tudo há algo de perfeito e assim, voar, pra onde o ar é rarefeito eu vou chegar em um lugar só meu lá pode ter um novo amor pra eu viver quem sabe uma nova dor pra eu sentir a droga certa pra fazer te esquecer vai apagar a tua marca de mim tudo pode estar lá (lá pode ter um novo amor pra eu viver) (quem sabe uma nova dor pra eu sentir) a droga certa pra fazer te esquecer vai apagar a tua marca de mim tudo pode estar lá tudo pode estar lá tudo pode estar lá e eu aqui",235,99,89,42.12765957446808,37.87234042553192,89.8989898989899
infinito,2012-07-17T00:00:00.000000,maior que as muralhas,e quando a luz parece se desviar nosso sangue carece de um pouco de ar não encontramos nada pra segurar me resta gritar chegou a hora de ser maior que as muralhas tentarão me vencer em vão e quando a noite teima em prosseguir e a luz do sol não queima nem se faz sentir qualquer lugar parece melhor que aqui eu percebi chegou a hora de ser maior que as muralhas tentarão me prender em vão a gente pode crescer perdendo a batalha de que adianta viver em vão palavras são armas estão apontadas pro peito de quem tentar me impedir chegou a hora de ser maior que as muralhas tentarão me apagar com escuridão a gente aprende a viver no fio da navalha de que adianta viver em vão não deixe a vida escorrer das mãos,138,79,74,57.2463768115942,53.62318840579711,93.67088607594937
infinito,2012-07-17T00:00:00.000000,o resto é nada mais (o sonho de um visconde),"que o mar me engolia, me tirava o ar experimentei uma paz de ver que eu não iria mais voltar eu vi que o céu é só mais uma ilusão e escrevi num papel pra me lembrar, ao fim do furacão precisei voar pra bem longe só pra ver serei sempre eu, as palavras e o resto é nada mais... serei sempre eu, as memórias e o resto é nada mais... eu tentei pintar na minha cara um sorriso igual aquele que eu sei esta lá num grão de areia entre as mostardas e o pinhal eu vi que o céu me atrai bem mais o que o chão mas é tão cruel contemplar sozinho a imensidão queria alguém pro universo observar seríamos eu, você e o resto é nada mais... seríamos eu, você e o resto é nada mais... ""queria, por um dia, conseguir mudar... deixar de ser errante, por um dia não andar eu tenho uma ferida de cada lugar em que deixei guardada a solidão"" e é por isso que eu digo, que eu não sei lidar é muito mais do que meu peito pode suportar não quero sonhos com hora marcada pra acabar prefiro essas histórias imperfeitas pra contar será que há alguém pra me ouvir e me fazer mudar será que há alguém por aí?",220,116,107,52.72727272727272,48.63636363636364,92.24137931034483
infinito,2012-07-17T00:00:00.000000,"diga, parte 2","aquilo que você se esforça pra esconder agora somos só nós dois já podes parar de fingir mas cala essa boca e me diz com o olhar quem era você até me encontrar? se agora és diferente o que eu fiz que te fez mudar? eu lembro dos lábios tremendo ao dizer eu não vivo sem você... então diga que não vai sair da minha vida diga que não passa de mentira quando dizem que o amor morreu tira essa roupa pra que eu possa ver que não há uma arma tentando se esconder o mal vive num lar perfeito e sem infiltração mas tira o cabelo da cara e me diz se por um segundo quiseste me ver feliz ou se és o meu destino tentando me dar outra lição eu lembro de cerrar os punhos pra dizer eu não amo mais você... e diga que não volta mais pra minha vida e que a nossa estrada é bipartida esqueça o dia em que me conheceu então diga que nem todo dinheiro dessa vida não vai comprar de volta ""a acolhida"" no peito de quem já foi todo seu a casa é minha mas pode ficar eu volto amanhã e não quero mais te enxergar faça suas malas e nunca mais volte aqui e eu juro pela vida da mãe e do pai ciente do peso da expressão ""nunca mais"" volte a oferecer teu corpo a quem preferir viver ao lado de quem não tem nada pra dizer confesse pra mim de uma vez mas diga que nunca foi feliz nessa tua vida teu texto, teu sorriso de mentira pode enganar a todos, não a mim então diga que essa mão que acena na partida por tantos idiotas, pretendida é a mesma que decreta o nosso fim assisto aos teus passos como a um balé quem vais usurpar agora que ninguém te quer? a verdade demora, mas chega sempre sem avisar e o grito contido no teu travesseiro ecoa nos lares do mundo inteiro não tira esse rímel, pois hoje eu quero vê-lo... borrar",345,190,167,55.072463768115945,48.40579710144928,87.89473684210526
infinito,2012-07-17T00:00:00.000000,seis,"eu já tentei não vou mudar já te falei que não há mais motivo pra eu tentar fazer você voltar se o que você faz é o que me faz pensar que o que você quer alguém pra ocupar o lugar e o que eu senti há um tempo atrás nunca mudou nem vai mudar pois saiba que apesar de eu tanto relutar sempre vai ter alguém pra me fazer duvidar tudo que eu quero alguém pra ocupar o lugar de quem não vai voltar de quem não vai voltar quem não existe mais quem me deixou pra trás não há o que lamentar não há o que conversar há muito o que viver esqueça nossa história esqueça tudo que eu fiz por você, esqueça nós dois me conte depois como é viver sem lembrar sem lembrar sem lembrar sem lembrar",141,67,63,47.5177304964539,44.680851063829785,94.02985074626866
infinito,2012-07-17T00:00:00.000000,cativeiro (ana cruse),"é tão escuro aqui, e dói pra respirar (eu sinto abrirem os pontos no peito) e o medo de falhar na hora de fugir (me sinto cada vez mais preso aqui) não é assim que se faz assim eu jamais terei paz e ninguém vai me ouvir gritar se estamos muito distantes do que éramos antes de mudar e eu sei, ninguém vai me salvar nem vai fechar as feridas pra privar nossa vida de sofrer, crescer e ter o que cantar por entre as grades vi o que existe lá (eu pude sentir os golpes do vento) quem nos mantém aqui não pode controlar (não podem prender o meu pensamento) até quando vão tirar essas lagrimas da gente? a gente pode atropelar o que vier na frente basta acreditar não é assim que se faz eu aprendi, eu não vou voltar atrás eu estive lá, mas percebi que não está nos livros dos nossos pais é uma verdade que a gente mesmo faz e grita pro vento até o mundo ouvir e ninguém vai me ouvir gritar se estamos muito distantes do que éramos antes de mudar e eu sei, ninguém vai me salvar nem vai fechar as feridas pra privar nossa vida de sofrer, crescer e ter o que cantar",212,110,95,51.886792452830186,44.81132075471698,86.36363636363636
infinito,2012-07-17T00:00:00.000000,sobreviver e acreditar,"a luz do sol chegou a me cegar depois de tanto tempo sem sair pra andar na rua em que eu cresci tem cantos que eu não consegui rever impressos na memória, lembrando por que eu tive que partir dali sobreviver e acreditar que no final a verdade vai prevalecer e ninguém vai me derrubar nem todo o mal desse mundo vai me enfraquecer a inconstância que me fez mudar faz minha casa não parecer o meu lar eu não pertenço aqui desde a infância eu precisei lutar são monstros que eu sempre tento exorcizar eles estão aqui… em mim sobreviver e acreditar que no final a verdade vai prevalecer e ninguém vai me derrubar nem todo o mal desse mundo vai me enfraquecer e a cada derrota, levantar pra recomeçar a minha resposta vai chegar numa música são milhões de almas a cantar em uma só voz e, ao final de tudo você vai ouvir falar de nós sobreviver e acreditar que no final a verdade vai prevalecer e ninguém vai me derrubar nem todo o mal desse mundo vai me enfraquecer",183,93,86,50.81967213114754,46.994535519125684,92.47311827956989
infinito,2012-07-17T00:00:00.000000,farol,"e nem de longe a gente pode disfarçar o que há por trás da pele mas saiba que o teu olho me emburrece mais do que as mentiras que eu li nos jornais de ontem e se eu explodir diga que vem me visitar pra juntar os pedaços de mim mas será que no corpo de um outro alguém meu coração pode funcionar bem melhor? bem aventurados os que mentem felizes são aqueles que não sentem e eu, sentenciado à reclusão à luz desse farol da solidão esse lampejo guia os barcos até o cais mas queima os nossos olhos é pra que numa noite de escuridão a gente encontre uma só razão para continuar vivendo e a todo o vapor navego até o mundo se dobrar sumindo no horizonte eu volto quando o vento me fizer voltar tenho um milhão de estrelas só pra me guiar bem aventurados os que mentem felizes são aqueles que não sentem e eu, sentenciado à reclusão à luz desse farol da solidão",169,101,90,59.76331360946746,53.25443786982249,89.10891089108911
infinito,2012-07-17T00:00:00.000000,vida (biografia em ré menor),"eu não vejo mais o pôr-do-sol nem o rio que eu aprendi a amar do alto do meu sexto andar eu não vejo mais o pôr-do-sol nem o rio que eu aprendi a amar mas, olha onde eu fui me esconder... dentro da sua tv... as coisas que eu aprendi... às vezes em que eu quase morri... será que eu tinha que ficar aqui? será que é tanto assim que eu tenho pra falar? parece que não mas eu sei que vai... vai passar você nem vai perceber vai mudar e eu sei que vai doer em mim... alguns amigos vão apenas sumir e pelo menos uma vez, uma mulher vai te trair mas você também, um dia trairá vai aprender que ainda não sabe amar parece que não mas eu sei que vai... vai passar e eu nem vou perceber vai mudar e eu sei que vai doer... demais há muito tempo, eu perdi o medo de todos os meus rivais eu não tenho medo de brigar assim cheguei aqui há muito tempo, eu aprendi que os inimigos são pra nos testar aprenda o que eles têm pra te ensinar porque eles sabem tudo de você do alto dos meus vinte e seis eu tenho algo pra dizer, junto desses outros três jamais siga os passos meus, você vai ver que eu estou tão perdido quanto você eu achava que não hoje eu sei que vai... vai passar e eu nem vou perceber vai mudar vai mudar vai mudar vai mudar... e acabar",254,118,99,46.45669291338583,38.976377952755904,83.89830508474576
cemitério das boas intenções,2011-12-12T00:00:00.000000,crocodilia,"aonde foi que a minha alma desapareceu? eu sei, de tanto amar vejo um pedaço meu em tudo que é lugar eu não, não, não acredito em inferno é só uma ilusão, o sofrimento é eterno mas eu posso ver do meu sexto andar não é perto de mim que você vai ter o seu lugar eu sei, eu estava lá é bem pior do que você consegue imaginar eu não vou magoar se você desistir antes mesmo de tentar eu não, não, não acredito em saída é só uma ilusão, facilita a vida mas eu posso ver do meu sexto andar não é perto de mim que você vai ter o seu lugar (não, não, não) e não há nada após o fim só cinzas das melhores intenções há muito a aprender de mim exemplo: como quebrar corações não é algo de se orgulhar eu me limito a te avisar não tente nunca me enganar não, não, não acredito em inferno é só uma ilusão, o sofrimento é eterno não, não, não acredito em saída é só uma ilusão, facilita a vida (2x) não",185,82,74,44.32432432432433,40.0,90.2439024390244
cemitério das boas intenções,2011-12-12T00:00:00.000000,a gente morre sozinho,"protegei de todo o mal peguem suas armas armem suas lanças digam adeus ao que é normal começamos, e não tem mais volta agora todos estão sozinhos não se esconda, mas tenha medo quase ninguém sobreviveu deixa eu te contar esse segredo quem começou isso fui eu começamos, e não tem mais volta agora todos estão sozinhos esse sorriso é de mentira quem é que nunca acreditou? fazemos isso na tentativa de contentar com o que restou saiba, amigo a única resposta agora a gente morre sozinho quem vai lutar pela gente? quem vai tentar nos salvar se agora eu olho pra frente e não consigo caminhar? quem vai mostrar o caminho? o pesadelo é real? quando estamos sozinhos não existe bem e mal perguntaram para mim pra onde eu vou, de onde eu vim e eu respondi com um olhar pedindo ajuda, sem encontrar e é de mentira, essa canção um coração não se faz com a mão ele não sabe, nunca viveu pois o diabo lhe protegeu enquanto pintavam os muros de sangue pra vender jornais e eu testemunhava o grito agonizante dos que não vivem mais verdade, quem é capaz de conviver com ela? vontade de um dia jogar tudo para o ar e viver sabendo que não há nada depois viver sem esperar por quem não existiu quem vai lutar pela gente? (você não vê que estamos sós?) quem é que vai nos salvar? (cadê seu deus?) se agora eu olho pra frente e não consigo caminhar? quem vai mostrar o caminho? (no fim de tudo, somos nós) o pesadelo é real? (cadê seu deus?) quando estamos sozinhos não existe o bem e o mal voltem pras suas casas ninguém vai nos salvar voltem pras suas vidas se é que há algo lá acredite em mim acredite em você vai chegar o fim ninguém vai te socorrer",311,155,132,49.839228295819936,42.443729903536976,85.16129032258064
cemitério das boas intenções,2011-12-12T00:00:00.000000,não vou mais,"pra perceber o que eu acabei de cantar sempre existia algo ali, eu tinha tanto pra falar mas você não me deu ouvidos eu ia te dizer que eu não vou mais correr atrás do que eu sei que eu já perdi e antes de dizer 'tarde demais' eu quero te dizer: não volto mais aqui quantas vezes esperei até o dia começar? quantas vezes acordei sozinho no mesmo lugar? quantas vezes eu achei que alguma coisa ia mudar? e eu fiquei sem nada... eu ia te dizer que eu não vou mais correr atrás do que eu sei que já perdi e antes de dizer 'tarde demais' eu quero te dizer: não volto mais aqui eu já tentei, eu já quis desistir mas quando chega a noite eu não posso dormir pois quando fecho os olhos nenhuma luz se apaga eu já tentei, eu cansei de gritar eu já fiz mais do que eu consigo aguentar eu já fiz mais do que eu consigo aguentar e eu não vou mais correr atrás do que eu sei que já perdi e antes de dizer 'tarde demais' eu quero te dizer que eu não volto mais aqui (eu já rezei pra tudo melhorar eu já pedi pra deus pra ele me salvar mas quando abro os olhos não acredito em nada eu já morri, eu já quis te matar já fiz o que ninguém consegue suportar)",235,94,89,40.0,37.87234042553192,94.68085106382979
cemitério das boas intenções,2011-12-12T00:00:00.000000,relato de um homem de bom coração,"eu procurei, jurei que não iria mais falar de mim porquê eu achei que eu tinha outras historias pra contar tudo o que eu sempre procurei tudo o que eu sempre sonhei não vale nada se não enxergo um palmo a frente então não tente olhar pra trás não existe uma só curva nessa estrada preciso de uma bifurcação e eu vou pra longe de você... eu já perdi, eu já sofri demais eu parti, joguei tudo pra trás eu vou fugir, pra bem longe daqui vou caminhar e ninguém vai me seguir eu tinha apenas 16 e já achava que eu sabia demais tudo o que eu tinha era um quarto e o dinheiro dos meus pais e alguns amigos que cabiam numa mão (era vazio aquele rio de solidão) eu hoje viajo num só mês milhões de milhas sem ter pra onde voltar o asfalto é minha casa, mas não da pra chamar de lar é tão vazio, tão frio, tão fora do lugar (não existe nada aqui, que vá me fazer mudar) eu já perdi, eu já sofri demais eu parti, joguei tudo pra trás eu vou fugir, pra bem longe daqui vou caminhar, e ninguém vai me seguir anoiteceu, mas faz tempo que a minha vida escureceu não sei ao certo quando isso aconteceu só sei que o culpado fui eu de que adianta abrir os olhos se sei que os flashes são para me cegar esses abraços são pra me amaldiçoar eu nunca te obriguei a me ouvir falar e desde quando você acha que sabe melhor de mim, do que eu existem tantas coisas que eu vivi que você nunca viveu eu procurei, jurei que não iria mais falar de mim mas eu sou assim, eu tenho tanta historia pra contar",297,147,121,49.494949494949495,40.74074074074074,82.31292517006803
revanche,2010-07-13T00:00:00.000000,revanche,"guardou dentro de uma caixa vazia e, eu sei não há mais nada a dizer e, desde então, essa abstinência por tanto tempo achei que era carência, eu sei... eu já tentei fugir eu quero viver mais (muito além do que você programou) eu quero dizer mais você achou que eu tinha desistido não estou morto, apenas fui ferido, eu sei... eu sei que o tempo acabou trancafiado nesse quarto escuro ainda assim, me sinto mais seguro, eu sei... longe de você eu quero viver mais (muito além do que você programou) eu quero dizer mais (ao fim de tudo, que o seu tempo acabou) quero sentir quero viver mais (muito além do que você programou) quero dizer mais (ao fim de tudo, que o seu tempo acabou) quero sentir (o que eu ainda não senti) deixa eu viver! não há mais nada a dizer. (4x)",146,64,61,43.83561643835616,41.78082191780822,95.3125
